PARAM01,PARAM02,PARAM03,PARAM04,PARAM05,PARAM06,PARAM07,LABEL
'POSEDGE','-2V','PIN01','TEST15.SOF',1451','/TESTPATH/PR14',2062',1
'NEGEDGE','-3V','PIN04','TEST08.SOF',2422','/TESTPATH/PR01','5262',1
'NEGEDGE','-9V','PIN02','TEST01.SOF','9041','/TESTPATH/PR14','9592',1
'POSEDGE','-2V','PIN01','TEST20.SOF',1400','/TESTPATH/PR14','9538',1
'POSEDGE','-5V','PIN02','TEST20.SOF',2748','/TESTPATH/PR14','7719',2
'POSEDGE','-5V','PIN03','TEST01.SOF','8925','/TESTPATH/PR14',1075',2
'NEGEDGE','-3V','PIN01','TEST20.SOF',1002','/TESTPATH/PR02','3392',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','9881','/TESTPATH/PR01',2706',1
'NEGEDGE','-9V','PIN03','TEST20.SOF','6525','/TESTPATH/PR14','6908',1
'NEGEDGE','-5V','PIN04','TEST15.SOF','4999','/TESTPATH/PR02','5327',2
'POSEDGE','-5V','PIN02','TEST08.SOF',1020','/TESTPATH/PR14','7181',2
'NEGEDGE','-2V','PIN02','TEST15.SOF','3219','/TESTPATH/PR02','9080',1
'POSEDGE','-9V','PIN04','TEST08.SOF','9641','???','7194',1
'NEGEDGE','-9V','PIN01','TEST08.SOF','9655','/TESTPATH/PR02','9567',2
'POSEDGE','-3V','PIN02','TEST15.SOF','8948','???','3412',2
'NEGEDGE','-3V','PIN02','TEST15.SOF',1410','???','7936',1
'POSEDGE','-2V','PIN04','TEST01.SOF','6710','/TESTPATH/PR14','5315',1
'POSEDGE','-9V','PIN01','TEST08.SOF',1214','/TESTPATH/PR02','5397',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','7020','???','3675',2
'POSEDGE','-9V','PIN02','TEST01.SOF','6342','/TESTPATH/PR02','8120',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','9383','/TESTPATH/PR01','7450',1
'POSEDGE','-9V','PIN02','TEST15.SOF','6384','/TESTPATH/PR14','7528',2
'NEGEDGE','-2V','PIN04','TEST08.SOF','5647','/TESTPATH/PR02','3727',2
'POSEDGE','-9V','PIN03','TEST01.SOF','6973','???','5403',2
'NEGEDGE','-2V','PIN02','TEST01.SOF','6604','/TESTPATH/PR01','5352',2
'POSEDGE','-5V','PIN04','TEST01.SOF','5885','/TESTPATH/PR01',2293',1
'NEGEDGE','-2V','PIN01','TEST08.SOF','8101','/TESTPATH/PR02','6262',2
'POSEDGE','-2V','PIN01','TEST01.SOF','6651','/TESTPATH/PR14',2947',2
'POSEDGE','-5V','PIN03','TEST01.SOF','3286','???','9873',1
'POSEDGE','-3V','PIN02','TEST01.SOF','8485','???',2525',1
'POSEDGE','-2V','PIN01','TEST08.SOF','5729','/TESTPATH/PR14','9491',2
'POSEDGE','-9V','PIN03','TEST08.SOF','4208','/TESTPATH/PR02',2468',2
'POSEDGE','-9V','PIN02','TEST20.SOF','5530','/TESTPATH/PR01','8312',2
'POSEDGE','-3V','PIN02','TEST01.SOF',2790','???','9314',1
'POSEDGE','-5V','PIN03','TEST01.SOF',2158','/TESTPATH/PR02','8632',1
'NEGEDGE','-3V','PIN01','TEST01.SOF','5857','/TESTPATH/PR02','4425',1
'POSEDGE','-5V','PIN01','TEST20.SOF','3180','/TESTPATH/PR14',2530',1
'POSEDGE','-9V','PIN03','TEST01.SOF','6858','/TESTPATH/PR01','3821',1
'NEGEDGE','-3V','PIN04','TEST15.SOF','9100','/TESTPATH/PR14','7547',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','6647','/TESTPATH/PR01',1808',2
'NEGEDGE','-9V','PIN03','TEST15.SOF',2951','/TESTPATH/PR01','8092',1
'POSEDGE','-9V','PIN04','TEST20.SOF','3655','/TESTPATH/PR14','6331',2
'NEGEDGE','-5V','PIN03','TEST20.SOF','8122','???',2594',1
'POSEDGE','-2V','PIN02','TEST20.SOF','7018','/TESTPATH/PR02','3648',1
'POSEDGE','-5V','PIN03','TEST15.SOF',1598','???','5307',2
'POSEDGE','-2V','PIN04','TEST15.SOF','4143','/TESTPATH/PR14','7091',2
'NEGEDGE','-3V','PIN03','TEST08.SOF','3093','/TESTPATH/PR01',1646',2
'NEGEDGE','-5V','PIN04','TEST01.SOF','7223','/TESTPATH/PR01','3711',1
'POSEDGE','-9V','PIN01','TEST15.SOF','5527','???','9432',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','6664','???','7416',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','5870','???',1236',2
'NEGEDGE','-2V','PIN02','TEST01.SOF','5692','???',2677',2
'POSEDGE','-2V','PIN02','TEST15.SOF','3709','/TESTPATH/PR02',2078',1
'NEGEDGE','-2V','PIN03','TEST15.SOF','7911','/TESTPATH/PR02','8471',1
'NEGEDGE','-5V','PIN02','TEST20.SOF','6423','/TESTPATH/PR14','3007',1
'POSEDGE','-2V','PIN02','TEST20.SOF','5156','/TESTPATH/PR02','3364',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','6207','/TESTPATH/PR14','3265',1
'NEGEDGE','-2V','PIN02','TEST15.SOF',1596','???','7415',2
'NEGEDGE','-9V','PIN03','TEST15.SOF','4658','/TESTPATH/PR02',1684',1
'POSEDGE','-9V','PIN03','TEST20.SOF','6817','/TESTPATH/PR02','3643',2
'NEGEDGE','-5V','PIN04','TEST08.SOF',1747','/TESTPATH/PR14','6982',1
'NEGEDGE','-9V','PIN03','TEST15.SOF','8815','/TESTPATH/PR14','4147',2
'POSEDGE','-3V','PIN02','TEST08.SOF','3359','/TESTPATH/PR02','9763',1
'NEGEDGE','-5V','PIN03','TEST15.SOF','4615','???','4177',1
'POSEDGE','-3V','PIN03','TEST01.SOF','5383','/TESTPATH/PR14','4790',2
'NEGEDGE','-9V','PIN02','TEST01.SOF','4492','/TESTPATH/PR01','3796',2
'NEGEDGE','-3V','PIN03','TEST08.SOF','7962','/TESTPATH/PR01','3837',1
'NEGEDGE','-2V','PIN02','TEST20.SOF',2587','/TESTPATH/PR02','9069',1
'POSEDGE','-3V','PIN04','TEST20.SOF','4357','/TESTPATH/PR14','5474',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','8500','???','8624',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','9248','???','9838',2
'POSEDGE','-2V','PIN02','TEST20.SOF',2237','/TESTPATH/PR14','6907',1
'POSEDGE','-2V','PIN01','TEST08.SOF','4119','/TESTPATH/PR02','9530',2
'POSEDGE','-5V','PIN02','TEST08.SOF',1637','/TESTPATH/PR02','4353',2
'NEGEDGE','-3V','PIN02','TEST01.SOF','9652','???','7731',1
'POSEDGE','-5V','PIN04','TEST20.SOF','9939','/TESTPATH/PR01','3377',2
'POSEDGE','-2V','PIN04','TEST01.SOF','4425','/TESTPATH/PR14','3018',2
'POSEDGE','-5V','PIN04','TEST20.SOF','3877','/TESTPATH/PR14','9546',2
'POSEDGE','-2V','PIN01','TEST01.SOF','7433','/TESTPATH/PR02','6771',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','5318','/TESTPATH/PR02','7036',2
'NEGEDGE','-3V','PIN02','TEST20.SOF',1540','/TESTPATH/PR02','8574',2
'POSEDGE','-5V','PIN04','TEST08.SOF','6327','/TESTPATH/PR02','8396',2
'NEGEDGE','-2V','PIN01','TEST20.SOF','5194','/TESTPATH/PR02','7575',2
'POSEDGE','-3V','PIN04','TEST20.SOF',1678','???',2449',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','5568','/TESTPATH/PR01','9611',2
'NEGEDGE','-2V','PIN02','TEST20.SOF',1583','/TESTPATH/PR02','8912',1
'POSEDGE','-3V','PIN04','TEST15.SOF',2529','/TESTPATH/PR01','8371',2
'POSEDGE','-3V','PIN01','TEST15.SOF','6637','/TESTPATH/PR14','3158',1
'NEGEDGE','-9V','PIN01','TEST08.SOF','7132','/TESTPATH/PR02',2755',2
'POSEDGE','-5V','PIN02','TEST20.SOF','7522','/TESTPATH/PR01','5506',2
'POSEDGE','-3V','PIN01','TEST08.SOF','6688','/TESTPATH/PR01','9159',1
'POSEDGE','-3V','PIN04','TEST20.SOF','4730','/TESTPATH/PR01','8847',1
'POSEDGE','-9V','PIN02','TEST20.SOF','6149','???',1543',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','6011','/TESTPATH/PR14','5104',2
'POSEDGE','-3V','PIN01','TEST15.SOF',1637','/TESTPATH/PR02','6989',1
'NEGEDGE','-3V','PIN04','TEST08.SOF','8990','???','7776',1
'POSEDGE','-3V','PIN02','TEST15.SOF','4992','???',1324',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','4470','/TESTPATH/PR14','7107',1
'POSEDGE','-9V','PIN01','TEST01.SOF','6279','???',2467',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','8422','/TESTPATH/PR01','6567',2
'POSEDGE','-2V','PIN04','TEST08.SOF','8015','/TESTPATH/PR02','5792',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','4076','/TESTPATH/PR02','8809',2
'NEGEDGE','-9V','PIN03','TEST01.SOF','8051','/TESTPATH/PR14','4221',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','8793','/TESTPATH/PR14','4019',2
'NEGEDGE','-9V','PIN03','TEST08.SOF',2659','/TESTPATH/PR01','3529',2
'POSEDGE','-2V','PIN03','TEST01.SOF','5145','???','6295',1
'POSEDGE','-5V','PIN01','TEST20.SOF','7270','/TESTPATH/PR01','6997',1
'NEGEDGE','-3V','PIN01','TEST15.SOF',1567','/TESTPATH/PR01','7369',2
'POSEDGE','-2V','PIN01','TEST01.SOF','4409','/TESTPATH/PR01','5402',1
'POSEDGE','-3V','PIN03','TEST01.SOF','4166','/TESTPATH/PR14',1073',1
'NEGEDGE','-5V','PIN03','TEST20.SOF',2989','/TESTPATH/PR01','9175',2
'NEGEDGE','-5V','PIN04','TEST20.SOF','4701','/TESTPATH/PR14','6057',2
'NEGEDGE','-3V','PIN04','TEST20.SOF',1113','/TESTPATH/PR01','4679',1
'POSEDGE','-5V','PIN01','TEST15.SOF','5202','???','3677',1
'NEGEDGE','-5V','PIN01','TEST20.SOF','4603','???','7665',1
'POSEDGE','-9V','PIN03','TEST15.SOF',2247','/TESTPATH/PR14','8381',1
'NEGEDGE','-2V','PIN02','TEST20.SOF','5782','/TESTPATH/PR14','5421',2
'NEGEDGE','-5V','PIN03','TEST08.SOF','9737','/TESTPATH/PR14','8432',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','9584','/TESTPATH/PR02','8865',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','6366','/TESTPATH/PR14','6638',2
'NEGEDGE','-5V','PIN04','TEST01.SOF','9091','/TESTPATH/PR14','5693',1
'POSEDGE','-5V','PIN03','TEST01.SOF','8269','/TESTPATH/PR01','6234',1
'NEGEDGE','-2V','PIN02','TEST15.SOF','6323','???','3402',1
'POSEDGE','-5V','PIN03','TEST20.SOF','4205','/TESTPATH/PR02',2430',2
'NEGEDGE','-3V','PIN04','TEST08.SOF',1605','/TESTPATH/PR01','7702',1
'POSEDGE','-2V','PIN04','TEST20.SOF','4998','/TESTPATH/PR02','7474',1
'NEGEDGE','-3V','PIN03','TEST20.SOF','4261','???','4668',2
'POSEDGE','-5V','PIN04','TEST08.SOF','5714','???','3631',1
'POSEDGE','-2V','PIN03','TEST15.SOF','7755','???','7874',2
'POSEDGE','-5V','PIN02','TEST15.SOF',1454','/TESTPATH/PR01','9849',2
'POSEDGE','-9V','PIN01','TEST20.SOF','5141','/TESTPATH/PR01','6062',2
'POSEDGE','-9V','PIN03','TEST15.SOF','8011','/TESTPATH/PR14',2042',2
'POSEDGE','-5V','PIN04','TEST01.SOF','9349','/TESTPATH/PR01','3598',2
'POSEDGE','-9V','PIN04','TEST15.SOF','3271','/TESTPATH/PR14','3552',2
'NEGEDGE','-9V','PIN02','TEST01.SOF',1240','/TESTPATH/PR14',1320',2
'NEGEDGE','-9V','PIN04','TEST08.SOF','3480','/TESTPATH/PR02','8705',2
'POSEDGE','-2V','PIN01','TEST08.SOF',1756','/TESTPATH/PR02','4424',2
'NEGEDGE','-5V','PIN01','TEST08.SOF','7062','/TESTPATH/PR02','8477',2
'POSEDGE','-9V','PIN01','TEST08.SOF','6320','/TESTPATH/PR02','7487',1
'NEGEDGE','-2V','PIN01','TEST15.SOF','8487','/TESTPATH/PR14','7929',2
'NEGEDGE','-5V','PIN01','TEST20.SOF','8296','/TESTPATH/PR02','5760',1
'POSEDGE','-9V','PIN04','TEST08.SOF','5167','/TESTPATH/PR02',1509',2
'POSEDGE','-2V','PIN04','TEST08.SOF','7632','/TESTPATH/PR01','4932',2
'POSEDGE','-9V','PIN02','TEST08.SOF','7507','/TESTPATH/PR14',2196',2
'NEGEDGE','-5V','PIN01','TEST08.SOF',1039','/TESTPATH/PR02','4059',1
'NEGEDGE','-2V','PIN03','TEST15.SOF',1943','???','8047',2
'POSEDGE','-5V','PIN02','TEST08.SOF','9150','???','3861',2
'NEGEDGE','-3V','PIN03','TEST15.SOF','4972','/TESTPATH/PR02','3691',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','7366','???',2147',1
'NEGEDGE','-5V','PIN02','TEST15.SOF','8941','/TESTPATH/PR14','5756',1
'POSEDGE','-5V','PIN01','TEST08.SOF',1992','/TESTPATH/PR01','6581',2
'NEGEDGE','-2V','PIN03','TEST20.SOF','8967','/TESTPATH/PR01','9148',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','5058','/TESTPATH/PR01','3268',1
'POSEDGE','-3V','PIN03','TEST15.SOF','5174','???','8120',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','3738','/TESTPATH/PR14',1270',2
'NEGEDGE','-9V','PIN01','TEST01.SOF','9775','???',2369',2
'POSEDGE','-5V','PIN01','TEST20.SOF','8724','/TESTPATH/PR01','3033',1
'NEGEDGE','-3V','PIN04','TEST01.SOF','9701','/TESTPATH/PR01',2785',2
'POSEDGE','-2V','PIN03','TEST08.SOF',1026','/TESTPATH/PR02','7941',2
'POSEDGE','-2V','PIN04','TEST01.SOF','7438','/TESTPATH/PR14',2568',1
'NEGEDGE','-9V','PIN02','TEST15.SOF','8358','/TESTPATH/PR14','6673',1
'NEGEDGE','-2V','PIN04','TEST08.SOF','5728','/TESTPATH/PR14','7123',1
'NEGEDGE','-9V','PIN04','TEST08.SOF','8516','/TESTPATH/PR14','5036',1
'NEGEDGE','-2V','PIN04','TEST20.SOF','3087','???','3487',1
'POSEDGE','-5V','PIN04','TEST15.SOF','9639','/TESTPATH/PR01','3181',2
'POSEDGE','-3V','PIN03','TEST08.SOF','7359','/TESTPATH/PR01','5363',1
'NEGEDGE','-3V','PIN01','TEST20.SOF','4564','/TESTPATH/PR01','8609',2
'NEGEDGE','-9V','PIN04','TEST15.SOF','5805','/TESTPATH/PR14','7303',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','3821','/TESTPATH/PR02','5433',1
'POSEDGE','-3V','PIN02','TEST01.SOF','3787','???','5049',1
'POSEDGE','-2V','PIN02','TEST01.SOF',2134','/TESTPATH/PR01','7499',2
'NEGEDGE','-9V','PIN02','TEST01.SOF','4261','???','4779',1
'POSEDGE','-3V','PIN03','TEST08.SOF','8159','/TESTPATH/PR01','6070',1
'NEGEDGE','-3V','PIN02','TEST20.SOF',1552','???','7368',2
'POSEDGE','-9V','PIN01','TEST08.SOF','4927','???',1897',2
'POSEDGE','-2V','PIN01','TEST01.SOF','6765','/TESTPATH/PR02','5546',2
'POSEDGE','-3V','PIN02','TEST20.SOF','8676','???',1577',2
'POSEDGE','-5V','PIN02','TEST08.SOF','8860','/TESTPATH/PR02','7263',2
'POSEDGE','-3V','PIN01','TEST01.SOF','4157','/TESTPATH/PR02','5639',2
'POSEDGE','-5V','PIN02','TEST15.SOF',2317','???',1338',2
'NEGEDGE','-9V','PIN04','TEST08.SOF',2865','/TESTPATH/PR14',2377',1
'POSEDGE','-9V','PIN03','TEST20.SOF',2718','/TESTPATH/PR02','8786',2
'POSEDGE','-9V','PIN04','TEST15.SOF',2790','???',2723',2
'NEGEDGE','-9V','PIN04','TEST01.SOF','3437','???','9965',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','8293','/TESTPATH/PR14',1990',1
'NEGEDGE','-9V','PIN02','TEST20.SOF','7160','/TESTPATH/PR14','9573',1
'POSEDGE','-3V','PIN03','TEST20.SOF','3697','/TESTPATH/PR02',2952',1
'NEGEDGE','-3V','PIN02','TEST20.SOF','5470','???',1767',2
'NEGEDGE','-9V','PIN03','TEST01.SOF',2662','/TESTPATH/PR14',2366',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','4219','???',1304',1
'NEGEDGE','-2V','PIN03','TEST20.SOF','5870','/TESTPATH/PR14','4024',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','6689','/TESTPATH/PR02','4099',1
'NEGEDGE','-3V','PIN04','TEST20.SOF','5263','/TESTPATH/PR14','6965',2
'POSEDGE','-5V','PIN01','TEST01.SOF','5413','/TESTPATH/PR02','6146',1
'NEGEDGE','-5V','PIN04','TEST01.SOF','6949','/TESTPATH/PR01','5923',2
'POSEDGE','-3V','PIN04','TEST01.SOF',2764','???','9155',2
'NEGEDGE','-3V','PIN01','TEST20.SOF',1241','???','3848',1
'NEGEDGE','-5V','PIN03','TEST01.SOF','5996','/TESTPATH/PR14','8398',1
'POSEDGE','-9V','PIN04','TEST08.SOF','6848','???',1446',2
'NEGEDGE','-3V','PIN01','TEST15.SOF',1597','/TESTPATH/PR02',2048',1
'POSEDGE','-3V','PIN03','TEST15.SOF','7696','/TESTPATH/PR02',1845',1
'NEGEDGE','-9V','PIN01','TEST20.SOF','9219','/TESTPATH/PR02','6240',1
'NEGEDGE','-3V','PIN03','TEST08.SOF','6087','???','3087',2
'NEGEDGE','-9V','PIN04','TEST15.SOF','6185','/TESTPATH/PR14','8897',1
'POSEDGE','-3V','PIN01','TEST01.SOF','3236','/TESTPATH/PR02','7033',1
'NEGEDGE','-5V','PIN02','TEST08.SOF','8831','/TESTPATH/PR14',1519',1
'NEGEDGE','-9V','PIN02','TEST20.SOF','7668','/TESTPATH/PR14','5900',1
'NEGEDGE','-5V','PIN02','TEST01.SOF',2839','/TESTPATH/PR02','9969',1
'NEGEDGE','-2V','PIN04','TEST01.SOF','6171','/TESTPATH/PR14',1157',2
'POSEDGE','-9V','PIN03','TEST20.SOF','5890','/TESTPATH/PR14','5460',2
'NEGEDGE','-3V','PIN02','TEST20.SOF',2143','/TESTPATH/PR02',1693',1
'NEGEDGE','-2V','PIN01','TEST20.SOF',2906','/TESTPATH/PR02','5852',1
'POSEDGE','-9V','PIN01','TEST20.SOF','9467','/TESTPATH/PR01','7897',1
'POSEDGE','-9V','PIN03','TEST15.SOF','4778','/TESTPATH/PR02',1445',1
'NEGEDGE','-2V','PIN04','TEST15.SOF','8407','/TESTPATH/PR01','4025',1
'NEGEDGE','-3V','PIN01','TEST01.SOF','5880','/TESTPATH/PR02','8521',1
'NEGEDGE','-2V','PIN01','TEST20.SOF','5279','/TESTPATH/PR14',1428',1
'POSEDGE','-2V','PIN04','TEST01.SOF','4282','/TESTPATH/PR14','9980',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','6582','???','4642',1
'NEGEDGE','-9V','PIN02','TEST08.SOF','4559','???','9709',2
'NEGEDGE','-5V','PIN02','TEST01.SOF','4743','/TESTPATH/PR02',2889',2
'NEGEDGE','-5V','PIN04','TEST01.SOF','4963','/TESTPATH/PR02','9597',2
'POSEDGE','-2V','PIN01','TEST08.SOF','6875','/TESTPATH/PR02','8044',2
'NEGEDGE','-9V','PIN02','TEST20.SOF','9844','/TESTPATH/PR14','7787',2
'POSEDGE','-5V','PIN01','TEST01.SOF','9929','/TESTPATH/PR02','6873',2
'POSEDGE','-5V','PIN03','TEST08.SOF','8460','???','7990',2
'POSEDGE','-5V','PIN04','TEST20.SOF','5233','/TESTPATH/PR14','7188',1
'NEGEDGE','-5V','PIN02','TEST20.SOF',1398','???','4130',1
'POSEDGE','-2V','PIN02','TEST20.SOF','4792','???','8611',2
'NEGEDGE','-3V','PIN03','TEST15.SOF','6943','/TESTPATH/PR14','6062',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','4853','/TESTPATH/PR14','8466',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','4336','/TESTPATH/PR14',1285',2
'POSEDGE','-9V','PIN03','TEST01.SOF',1217','/TESTPATH/PR01','5959',2
'POSEDGE','-5V','PIN03','TEST15.SOF',1403','/TESTPATH/PR01',1167',1
'NEGEDGE','-5V','PIN03','TEST20.SOF','7141','???','7647',2
'POSEDGE','-5V','PIN03','TEST20.SOF','6111','/TESTPATH/PR01','9258',2
'POSEDGE','-3V','PIN02','TEST15.SOF','5799','???','4422',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','9505','/TESTPATH/PR01','8834',1
'NEGEDGE','-3V','PIN03','TEST01.SOF','6347','/TESTPATH/PR02','8727',1
'POSEDGE','-5V','PIN02','TEST08.SOF','7458','???',2398',2
'NEGEDGE','-9V','PIN02','TEST08.SOF','5085','/TESTPATH/PR14','7351',1
'NEGEDGE','-3V','PIN03','TEST15.SOF',1261','/TESTPATH/PR14',2586',1
'POSEDGE','-2V','PIN02','TEST01.SOF','9134','/TESTPATH/PR01','4160',1
'POSEDGE','-9V','PIN02','TEST01.SOF','4726','/TESTPATH/PR02',2060',2
'POSEDGE','-2V','PIN01','TEST08.SOF','4623','???','4388',2
'NEGEDGE','-9V','PIN01','TEST08.SOF','7723','/TESTPATH/PR01','6367',1
'POSEDGE','-2V','PIN03','TEST01.SOF',2720','???','8370',2
'POSEDGE','-5V','PIN02','TEST01.SOF','9522','/TESTPATH/PR14','5760',2
'POSEDGE','-3V','PIN03','TEST01.SOF','5015','???','8809',2
'NEGEDGE','-5V','PIN04','TEST08.SOF',2120','/TESTPATH/PR01','8833',2
'NEGEDGE','-3V','PIN03','TEST20.SOF','6430','/TESTPATH/PR14','3621',2
'POSEDGE','-2V','PIN01','TEST01.SOF',2925','/TESTPATH/PR14','6657',1
'POSEDGE','-5V','PIN03','TEST20.SOF','4937','/TESTPATH/PR01',2227',1
'NEGEDGE','-2V','PIN02','TEST08.SOF','8118','/TESTPATH/PR14','7778',1
'NEGEDGE','-3V','PIN04','TEST15.SOF','4222','/TESTPATH/PR14','9720',1
'NEGEDGE','-5V','PIN01','TEST20.SOF',1076','???',2530',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','8321','???',2197',2
'POSEDGE','-3V','PIN03','TEST15.SOF',2762','/TESTPATH/PR01','8320',2
'NEGEDGE','-3V','PIN04','TEST20.SOF','8306','/TESTPATH/PR01','7228',2
'NEGEDGE','-2V','PIN04','TEST08.SOF',1863','/TESTPATH/PR14','7250',1
'POSEDGE','-3V','PIN04','TEST20.SOF',1042','/TESTPATH/PR14','4719',1
'POSEDGE','-3V','PIN02','TEST15.SOF','6809','/TESTPATH/PR02','3070',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','3529','/TESTPATH/PR14','7112',1
'POSEDGE','-3V','PIN03','TEST15.SOF','3314','/TESTPATH/PR14','3725',2
'POSEDGE','-3V','PIN01','TEST01.SOF','9694','/TESTPATH/PR02','4261',1
'NEGEDGE','-5V','PIN02','TEST20.SOF','8050','/TESTPATH/PR14',2362',2
'NEGEDGE','-2V','PIN03','TEST08.SOF','5945','/TESTPATH/PR01','6845',1
'POSEDGE','-9V','PIN01','TEST15.SOF','3243','/TESTPATH/PR02',2471',2
'NEGEDGE','-3V','PIN03','TEST01.SOF','9836','???','7513',1
'NEGEDGE','-3V','PIN04','TEST01.SOF','9596','/TESTPATH/PR14','5731',1
'POSEDGE','-3V','PIN01','TEST08.SOF',2057','/TESTPATH/PR14','7455',2
'NEGEDGE','-3V','PIN04','TEST15.SOF',1951','/TESTPATH/PR01',2659',2
'NEGEDGE','-3V','PIN02','TEST15.SOF','4040','/TESTPATH/PR14','8843',2
'POSEDGE','-2V','PIN04','TEST15.SOF','7832','/TESTPATH/PR02','7903',1
'NEGEDGE','-9V','PIN02','TEST01.SOF',2175','/TESTPATH/PR02','5787',2
'POSEDGE','-9V','PIN01','TEST15.SOF',1137','???','3037',2
'POSEDGE','-2V','PIN03','TEST01.SOF','5021','/TESTPATH/PR02','9554',2
'NEGEDGE','-2V','PIN01','TEST20.SOF','5408','/TESTPATH/PR01',1130',2
'POSEDGE','-3V','PIN01','TEST01.SOF','5737','???',1195',2
'NEGEDGE','-2V','PIN01','TEST15.SOF',2602','/TESTPATH/PR02','7634',1
'POSEDGE','-2V','PIN04','TEST08.SOF','6753','/TESTPATH/PR02','5783',1
'POSEDGE','-2V','PIN01','TEST01.SOF','6347','/TESTPATH/PR01','5000',2
'NEGEDGE','-3V','PIN04','TEST01.SOF','8855','/TESTPATH/PR14','7537',2
'NEGEDGE','-2V','PIN03','TEST08.SOF','7465','/TESTPATH/PR02','5180',2
'POSEDGE','-2V','PIN02','TEST08.SOF',2793','???',1940',2
'NEGEDGE','-5V','PIN03','TEST20.SOF','7016','/TESTPATH/PR14','8478',2
'NEGEDGE','-5V','PIN04','TEST15.SOF','6635','/TESTPATH/PR02','6528',2
'POSEDGE','-3V','PIN02','TEST01.SOF',2128','???','5337',1
'NEGEDGE','-5V','PIN02','TEST01.SOF',1083','/TESTPATH/PR02',2701',2
'NEGEDGE','-3V','PIN01','TEST08.SOF','4974','/TESTPATH/PR02','5884',1
'NEGEDGE','-9V','PIN01','TEST15.SOF',1863','/TESTPATH/PR02','7089',1
'POSEDGE','-3V','PIN04','TEST15.SOF','5037','/TESTPATH/PR01','4162',2
'NEGEDGE','-3V','PIN04','TEST01.SOF',2853','/TESTPATH/PR02','9741',2
'NEGEDGE','-2V','PIN02','TEST08.SOF','5209','/TESTPATH/PR14','5013',2
'NEGEDGE','-2V','PIN04','TEST01.SOF','9980','/TESTPATH/PR01','5872',1
'NEGEDGE','-2V','PIN01','TEST08.SOF','9617','/TESTPATH/PR14','3468',1
'POSEDGE','-2V','PIN03','TEST01.SOF','3831','???','7837',2
'POSEDGE','-2V','PIN03','TEST20.SOF',1579','/TESTPATH/PR02','7700',1
'POSEDGE','-9V','PIN03','TEST08.SOF',1066','/TESTPATH/PR14','8363',2
'POSEDGE','-3V','PIN02','TEST01.SOF','8973','/TESTPATH/PR02','8710',2
'POSEDGE','-5V','PIN02','TEST15.SOF','8962','/TESTPATH/PR01','4193',2
'NEGEDGE','-2V','PIN04','TEST20.SOF','3450','???','8689',2
'POSEDGE','-9V','PIN04','TEST15.SOF','4859','/TESTPATH/PR01','9179',2
'POSEDGE','-3V','PIN03','TEST08.SOF','4433','/TESTPATH/PR01',1251',1
'NEGEDGE','-5V','PIN03','TEST08.SOF',2798','/TESTPATH/PR01','6119',2
'POSEDGE','-9V','PIN04','TEST01.SOF',2668','???',2261',1
'NEGEDGE','-5V','PIN01','TEST08.SOF','8400','???','9418',2
'NEGEDGE','-3V','PIN02','TEST20.SOF','9412','/TESTPATH/PR14',2654',2
'POSEDGE','-9V','PIN02','TEST01.SOF','3847','???','6887',1
'NEGEDGE','-3V','PIN01','TEST15.SOF','6918','/TESTPATH/PR01','5058',1
'POSEDGE','-3V','PIN03','TEST15.SOF','3477','/TESTPATH/PR14','8193',2
'NEGEDGE','-2V','PIN02','TEST01.SOF','7488','/TESTPATH/PR14','8601',1
'POSEDGE','-2V','PIN02','TEST15.SOF','4205','/TESTPATH/PR02','4986',2
'NEGEDGE','-9V','PIN04','TEST15.SOF','3294','/TESTPATH/PR01','3522',1
'NEGEDGE','-5V','PIN04','TEST08.SOF','6676','/TESTPATH/PR01',2681',2
